tweet_id,user,created_on,tweet_text,fav_count,user_description,user_verified,user_follower_count,is_retweet,hashtags,is_quote,quote_text
1387490671922094085,_SANJIV_jhansi,2021-04-28 19:35:29,"Need ventilator 
Name - Rajesh Sethia
Age-56
Spo2= 70%
Covid positive
Jhansi
Need ventilator
Contact- 8299314328
@DrKumarVishwas @SonuSood @realshooterdadi @dmjhansi1 @AnuraagJhansi @74_alok @PriyankaCRaina @priyankagandhi @RubikaLiyaquat @umasribharti @CMOfficeUP",0,,False,10,1,[],0,None
1387490671880114177,Shubham75492858,2021-04-28 19:35:29,We are supporting our Indian friends with medical equipment to help them in the battle against Coronavirus. We will win this fight together. https://t.co/6hooGtbI3M,0,Biotech Engineer,False,38,1,[],0,None
1387490671855030278,EFT26,2021-04-28 19:35:29,"This is...not a science based approach to preventing COVID-19.

It seems like the IPAC community has some interesting issues to sort out.  Please work through them; you're holding the rest of us back. https://t.co/F429gK4UXA",0,TAXPAYER And that’s why we need to #FireLecce.,False,158,1,[],0,None
1387490671779454976,VineetJK,2021-04-28 19:35:29,"“If you create panic out of the crisis, every government has a right to control the panic.”

As Covid critical posts are removed on social media platforms in India, the BJP's @gopalkagarwal responds with “tweeters have to comply"" with the country's content regulations

#Newsnight https://t.co/zfzY2EfRhK",0,The Ides of March.                       Opinions personal. Likes/retweets are not endorsements.,False,42,1,[],0,None
1387490671293079553,johnisitme,2021-04-28 19:35:29,"Do the Great British Nation not realise that Covid passport on smart phones is the same as the social credit score in China imposed by the CCP? Please God, wake up and reject this tyranny by stealth! We're relinquishing our human rights",0,"Married for 43 years (and counting), Father, Grandfather, Live in the West Midlands UK, can't stand politically correct nonsense.",False,6201,1,[],0,None
1387490671175643137,haywhai007,2021-04-28 19:35:28,"I know things are crazy right now with COVID, sin, hatred, stress. But why are we surprised?

Have we forgotten that the devil works hard against us? That we live in a fallen world.

But remember, Jesus has already overcome this world.

Focus on Him. Focus on love.",0,"GOD, FAMILY, WORK

#TeamArsenal #COYG  #GoLakers",False,4353,1,[],0,None
1387490671037124609,mitairomantic,2021-04-28 19:35:28,"the whole covid situation in india is so fucking sick, it actually makes me cry just thinking about it? im sorry if i don't talk much about it because seeing it irl is much worse honestly. non-indians please im begging just rt tweets and donate if u can, one single dollar +",0,"#SHOUTO: ça va, izuku? | 14 | fancam editor | 🇲🇽 | ENG/ESP | NOT spoiler free | multifandom | xe/xem kay please take me back im not over you",False,197,1,[],0,None
1387490670873546755,MikeLikesBirds,2021-04-28 19:35:28,"Thanks so much Bre!! It's certainly been a crazy ride with COVID messing everything up, but I'm so honored I got to experience it with you! Very excited for both of our futures 😁 https://t.co/8gT1CyxMFf",0,Villanova MS student in #CurryLab studying cognitive #ecology and social networks in the Carolina/black-capped chickadee hybrid zone #ornithology,False,165,1,[],1,"I can’t stop smiling because my bestie is now a MASTER OF SCIENCE!!!! 

@MikeLikesBirds gave such an excellent defense presentation and my heart is swelling with pride. 🖤🖤🖤

I’m so lucky this lab brought us together. Love you buddy, you’re amazing. Well done!!! 🥰🖤 https://t.co/ycCGUryy08"
1387490670743535628,mrs_craig1979,2021-04-28 19:35:28,"The unluckiest Women in India.  

First she died in the street during a gas leak in May 2020.  

Now she's dead again in the street due to Covid in April 2021. https://t.co/FMy9o2SNwL",0,,False,39,1,[],0,None
1387490670693265415,chazatello,2021-04-28 19:35:28,"Reminder that you are not fully vaccinated until *2 weeks after* your last dose

A surprising (to me) amount of people don’t know this and many vaccination locations aren’t making this clear enough apparently 

The vaccine needs time to work in your body. It’s not instant.",0,⚡️🐀 ⁷,False,1340,1,[],0,None
1387490670672293888,MagaGrace04,2021-04-28 19:35:28,"The President’s biggest success this year has been the vaccine.

Well done President Trump. Well done.",0,#MAGA🇺🇸🇺🇸#KAG🇺🇸🇺🇸 #USA🇺🇸🇺🇸🦅💯 #loveourmilitary #Americafirst #lovethiscountry #standwithisrael #2A #buildthewall followed by @cvpayne,False,5769,1,[],0,None
1387490670567383040,NewsFallon,2021-04-28 19:35:28,"NEW 
Day and sleepaway camps get the expected word that they can reopen in New Jersey this summer via @GovMurphy.
No word yet if Camp Crystal Lake is among them.
https://t.co/PHlcvwKzvJ",0,"Environment reporter on COVID-19 duty for @USATODAY Network New Jersey including @TheRecordNJ, @NorthJersey, @AsburyParkPress and more. 
Award-winning tweeter.",True,4577,1,[],0,None
1387490670512807940,Govindz_Pooja,2021-04-28 19:35:28,"Urgent need for COVID-19 recovered plasma
#noida, UP

Patient: sudhir sharma
Blood group: AB Positive
Hospital: GIMS greater noida 
Contact Name: mohit
Contact Number: 9582532043

via @raktnssdtu

#TeamIndiaVsCovid",0,"🇮🇳 Krishna @sidharth_shukla ki❤RTs/likes🚫my view 🚫DM
@HerdHush @wingsoffly r😍 Bae:@creaativesoul Janu: @Satakashii Paglu: @PremSha23719235 
ANATASAA💘",False,357,1,['noida'],0,None
1387490670479298567,patcullen9,2021-04-28 19:35:28,"As Covid-19 takes its devastating toll on India, thoughts and prayers this evening with Belfast and NI's Indian community who are so deeply concerned for friends and family members. Encouraging to see aid from the UK and NI en route. Together we will beat this horrible disease.",0,"Acting General Secretary/Chief Executive, Royal College of Nursing. Registered Nurse. All tweets and views are personally expressed",False,3403,1,[],0,None
1387490670433107970,mukulpen,2021-04-28 19:35:28,Same guys want Serum to distribute the vaccine for free now. https://t.co/4Ik0i4KtYy,0,"Think logical it makes Sense!
RT=Personal but are not Endorsements",False,134,1,[],0,None
1387490670265344000,Dr_Sid16,2021-04-28 19:35:28,"Urgent need for COVID-19 recovered plasma in Delhi

Patient- Mr.Girish Sawhney
Attendant Phone：+91 78380 80807
Blood Group: Any

@TajinderBagga @Blood4Help @TeamSOSIndia @srinivasiyc @Keshu__10",0,"Love real life heroes....😎
MSDian Forever 😍
A VK admirer
Chennai Super Kings is love",False,259,1,[],0,None
1387490670080712706,nancz15,2021-04-28 19:35:28,"I know things are crazy right now with COVID, sin, hatred, stress. But why are we surprised?

Have we forgotten that the devil works hard against us? That we live in a fallen world.

But remember, Jesus has already overcome this world.

Focus on Him. Focus on love.",0,fresher than ya!💅,False,15,1,[],0,None
1387490669678141441,SabellaScalise,2021-04-28 19:35:28,"UPDATE: Tyrone Deangelo Johnson is still outstanding.

Anyone with information regarding Johnson's whereabouts is urged to call 9-1-1.
https://t.co/zq33hKDyyH",0,Emmy Award-winning Executive Producer for @BakersfieldNow 🎥 prev #CapitolHill reporter @CronkiteNews Master’s Degree. 🤓☀️,False,332,1,[],0,None
1387490669615267850,Liddlevoice,2021-04-28 19:35:28,"@GarethEdwards77 @gracebattisti @groanman2020 @Jenniferfebrua1 @ShandyDHarrison @Noakseym @ont_stoop @RichardPulsford @minerva_service @Wordsley2 @SteveJuggler @smithjonathan Steady, Gareth, no jab effect there 👍",0,"Co Durham born, Humanist, worried by flags/nationalism. Wife/soulmate d. Oct 2019 (MND).  NUFC, motorcyclist, loves puns and poems. Kindness is never weakness.",False,520,1,[],0,None
1387490669535633412,1eSolutionAgent,2021-04-28 19:35:28,"I dont care for anyone giving medical advice at this point

just tell people to talk to their doctors and ignore the TV people

https://t.co/JaxD3zg5ep",0,🚜🏛🌬🗽🃏🎯,False,37,1,[],0,None
1387490669464219648,Shivonidas214,2021-04-28 19:35:28,"coronavirus, mostly https://t.co/wlI3rwPAyV",0,"From India🇮🇳
Member of the PC Master Race.
Be kind, it's a superpower.
Associate Producer on Zack Snyder's Justice League.
#RestoreTheSnyderVerse #SnyderCut",False,868,1,[],0,None
1387490669414031365,gooey_lewis,2021-04-28 19:35:28,Got the 2nd vaccine and the John Wick trilogy on Blu-Ray. Real ones know wtf is going down 😎,0,,False,27,1,[],0,None
1387490669413994505,RFazoo,2021-04-28 19:35:28,"Ron Johnson voted against Wisconsin.  In 2022, Wisconsin should return the favor!

Our billboards with remind Wisconsin voters it's time for Ron to go.  Won't you help us with a RT and a small donation?  Tea Pain thanks ya!

https://t.co/oeOEyVxzqR",0,"Old retired guy. Some serious, some snark.",False,2067,1,[],0,None
1387490669267013634,AisaacW,2021-04-28 19:35:28,"Remember: If you received either the Pfizer or Moderna COVID-19 vaccine, you need two doses to receive the full scope of protection. Don’t skip your second shot.",0,"Huge Pokémon fan, Loves Ellen, Reads books, Watches awesome movies, Team Grimmie rawwks. \|/💚 Snapchat: aweinstein39, Instagram: andrew.i.weinstein",False,377,1,[],0,None
1387490668986122251,SafetyInfoCan,2021-04-28 19:35:28,"Ontario largely ignored long-term care as COVID-19 crisis began, internal documents reveal https://t.co/1DRU0cMzuI https://t.co/nzILh631Ha",0,"Insulting geometry by being both very sharp & exceedingly blunt.
Gloryhole denier🚫🕳️
Canazuela /winter coming 🙏 Prepare. Corruption, debt, loss of liberties",False,1728,1,[],0,None
1387490668969398275,HealthCareRenew,2021-04-28 19:35:28,[More about the Russian campaign to spread disinformation about the pandemic partly to promote Russia's own vaccine] EU report takes aim at Russia over vaccine fake news https://t.co/2SQ6NxgaZe,0,"Chief blogger at the Health Care Renewal Blog - which addresses threats to health care's core values. Physician, health care researcher and educator.",False,1868,1,[],0,None
1387490668898131971,KVasios,2021-04-28 19:35:28,"Dr John Lee is retired from the #NHS he is not afraid to speak out...
He believes many in the NHS cannot speak up due to the fear of losing their jobs.

Watch Saturday 7pm the @unlocked_uk_ exclusive short film 
""Covid is the cure worse than the disease?"" https://t.co/PjN7qHreTt",0,,False,23,1,['NHS'],0,None
1387490668675665920,nikhilt,2021-04-28 19:35:28,"Parents got the second dose of vaccine in Janak Puri today 🙏. Told them seedha ghar aana. 

Just got a call from a friend, who runs a restaurant on Jail Road, 'Bhai ,uncle-aunty chole bhatoore khaane aaye hein, tere liye kuch bhej doon?'

I'll never understand Punjabi parents.",0,Just another Engineer+MBA,False,462,1,[],0,None
1387490667857911808,wendysbbqsauce,2021-04-28 19:35:28,he’s was getting his covid vaccine &amp; the nurse told him to flop his arm then relax his response was like a flaccid penis 😭😭😭😭😭😭😭😭😭,0,👩🏾‍🔬 CREAMY FUCKING YUMMY! ✪ cr3ative GeniUs #missperfectpussy🧃 animegurl$$$ 🦕🦖,False,4762,1,[],0,None
1387490667178471427,GibbonsMatthew,2021-04-28 19:35:28,"I’ve had an identical email asking me to leave poor Boris Johnson alone from five “different people” (well five different email accounts). Subject line changes, body of email identical. “What an utter disgrace that you are causing trouble about the Prime Minister”. Etc. Weird",0,,False,98,1,[],0,None
1387490667111256068,Alchemist900,2021-04-28 19:35:28,Another picture of my favourite seat in the garden. Looking back to May 2019. Life before Covid.#gardeners https://t.co/YjM7PUYMLe,0,Author of Walking on the Edge Available on Amazon Kindle worldwide.  Philomena has a background in Consciousness & Transpersonal Psychology. @Metanoia100,False,37323,1,['gardeners'],0,None
1387490666423275522,thomaskaine5,2021-04-28 19:35:27,"Amazing news for the Navajo Nation today: there are 0 new cases of COVID-19, and no new deaths reported!! 

Get vaccinated!! Wear your masks!!",0,Business & Political Consultant & CPA #TheResistance #FBR,False,164994,1,[],0,None
1387490666406715397,georgiegirl1216,2021-04-28 19:35:27,"JUST IN - Vaccine passports are officially outlawed in Florida now, the bill passed 76-40.",0,I'm a Disabled Army Combat Vet. I ❤ President Trump. #MAGA #KAG @POTUS @realDonaldTrump,False,4489,1,[],0,None
1387490666117206017,KelMacdona,2021-04-28 19:35:27,I literally cannot believe how much sexier I got after my second dose of Pfizer 😳💕,0,"no , that wasn’t me crying in my car",False,583,1,[],0,None
1387490666012422149,SteveBr32741714,2021-04-28 19:35:27,"Vaccine passports for domestic venue entry are one of the most illiberal and authoritarian ideas ever floated by a UK government. It risks creating discrimination, a two tier society and a huge infringement of our human rights. Please retweet this.
#NoVaccinePassports https://t.co/KSwqN1elMT",0,"SNP don't speak for me. Scottish and British. Likes golf and the cat 🐈. Anti woke, pro common sense. Hate hypocrisy. End lockdown.",False,100,1,[],0,None
1387490665982939136,Devrnder18,2021-04-28 19:35:27,"https://t.co/bnqlv6hCWw still shows no beds available, #Gurugram has a population of around 12-13 lakhs and number of beds available for #Covid patients is #Nill . Who is responsible?? Why no #covid facility is developed till now?? @mlkhattar @DC_Gurugram @DeependerSHooda https://t.co/ptesM46gXO",0,Secretary Haryana youth congress . Co-cordinator - State Team Deepender,False,2659,1,['Gurugram'],0,None
1387490665844592644,SweetGeekling,2021-04-28 19:35:27,"@BitchyBabz Most of my experience is in early childhood, but I have a degree in psychology. My long term goal is to do a postpartum doula program and work with brand new mamas, but COVID through that plan out of whack and I haven't been able to afford the course. I'm open to just about",0,Spend your privilege. We all do better when we all do better.  Watch #MrRobot. She/her.,False,2235,1,[],0,None
1387490665714655233,fireresign,2021-04-28 19:35:27,Manafort’s Reward: Sen. Ron Johnson and the Ukraine Conspiracy Investigation: Part II Rudy  #CorruptGOP    https://t.co/nYk39JnAOq via @just_security,0,don't just aspire to make a living aspire to make a difference,False,607,1,['CorruptGOP'],0,None
1387490665697714178,gauravjainbjp,2021-04-28 19:35:27,"Furthering our commitment towards the #FightAgainstCOVID19 ,Reliance to set up 1000 bedded COVID care facility to cater to people of Jamnagar, Khambhalia, Dwarka, Porbandar &amp; other regions of Saurashtra. 400 beds to be operational in just couple of days. #TogetheragainstCOVID https://t.co/VnZpoplnIH",0,,False,66,1,['FightAgainstCOVID19'],0,None
1387490665664192512,starseedjenny,2021-04-28 19:35:27,Young people need to understand they are getting the vaccine to stop the transmission and possible subsequent mutation of the virus. It’s not just about personal risk it’s about community risk.,0,"whoops! shouldn’t have fucked around on twitter. any time a door opens or closes is alarming to me. she/her, bi ace",False,57,1,[],0,None
1387490665634746369,AmandaEverall2,2021-04-28 19:35:27,Boris Johnson to have final say over whether he broke rules in flat refurb as electoral watchdog investigates - live https://t.co/VRLtIZLn1y,0,"Mum,Visual Artist, performance, modeling, cashier, former Sole-Proprietor, Aromatherapist, avid Reader, Music listener, business and Marketing, Computer Skills",False,1498,1,[],0,None
1387490665605500934,ssh497,2021-04-28 19:35:27,"The language ""I hereby reduce..."" shows that the government has given a free hand to a private company to make super profit by selling an essential preventive vaccine at the time of a pandemic.
It shows that Modi govt's preference is not the common people, but something else.",0,,False,1,1,[],0,None
1387490665542651905,SusanGuy23,2021-04-28 19:35:27,"Just a small thing Boris Johnson said at PMQs that he'd made tougher sentences for sexual offenders in his time as PM. He hasn't there has been absolutely no sentence change since he became PM,  but I look forward to him backing all of our proposals to do so.",0,,False,24,1,[],0,None
1387490665014075399,TravisP2,2021-04-28 19:35:27,@DjangoEDS @Dax56122047 @Surabees I’ve had Covid. I’m healthy. I’m fine. I love to see people lined up at McDonalds while wearing masks 😂 https://t.co/Wl0xe6WYAx,0,I’m here to trigger liberals and chew bubblegum.,False,16,1,[],0,None
1387490664817074177,Clocl10,2021-04-28 19:35:27,"Just as predicted - the deaths in elderly that would have been coded as ""COVID19"" are now coded as mysterious and unknown -  https://t.co/HMNqTNyAis",0,"Super proud mum 🌻🌸🌺 , my youngest girl has cf 💜💖♥️ a bit controversial 😜",False,232,1,[],0,None
1387490664779223052,ClothesForCat,2021-04-28 19:35:27,"great for #sunday #dinner in our #etsyshop #etsystore #vintageetsy
Johnson Brothers #Fresh #Fruit #Gravy Boat and Stand - Sauce Boat https://t.co/fG55hs3wTV via @Etsy https://t.co/01VoF0XIZQ",0,"Hello, my name is Irina and I’m a founder of brand Khoroshaeva - Clothes For Cat in 2018. My model is a Canadian sphynx cat named Chelsea.",False,977,1,"['sunday', 'dinner', 'etsyshop', 'etsystore', 'vintageetsy', 'Fresh', 'Fruit', 'Gravy']",0,None
1387490664749928448,Human4Justice,2021-04-28 19:35:27,"People's money was given to vaccine companies to develop Covid vaccines. 

Now, GOI will make same people pay the highest price in the world for these vaccines.

Once again, the failed ‘system’ fails our citizens for Modi-mitrs’ profit. https://t.co/3TELXqmZwK",0,"🤵, 🇮🇳, 🕋☪️ 
Belief - Humanity, Equality, Justice, Peace, Freedom. 
Anti - Extremism, Hate, Prejudice. 
retweets=/=endorsment",False,394,1,[],0,None
1387490664607322112,kstauffer777,2021-04-28 19:35:27,"A new study found that REGEN-COV, a #MonoclonalAntibody drug, can reduce the risk of coronavirus transmission by 81%. Learn more about this #COVIDTreatment from our very own, Joan Kapusnik-Uner: https://t.co/dbNtuc7uM0 | #RegenCov @Healthline",0,,False,130,1,['MonoclonalAntibody'],0,None
1387490664598880263,JPostOpinion,2021-04-28 19:35:27,"One crucial lesson learned throughout the last year is that the pandemic knows no borders. Rising numbers in India pose a severe threat to populations worldwide.
https://t.co/bHKZB1K8ac",0,Opinions & columns from The @Jerusalem_Post.,False,4769,1,[],0,None
1387490664120832003,happyday3,2021-04-28 19:35:27,"Dr. Fauci on CNN: ""We look at the data and the impact that the vaccine is having, it's even better than what you would have expected.""",0,"proud democrat, retired RN, vote Blue Wave, no DM’s",False,799,1,[],0,None
1387490663927799808,gbtully,2021-04-28 19:35:27,@no_23423 I know there was a lot coming out when the UK government downgraded Covid as a HCID. That turned out to be purely administrative to allow all health centres to treat Covid. HCID can only be treated on specialised wards. Poison isn't a great word is it in this case.,0,,False,123,1,[],0,None
1387490663873359876,MattRooneyNJ,2021-04-28 19:35:27,"It was an honor to meet Sam and his granddaughter at @VNACJCHC 's vaccine site at @BellWorksNJ today

He has vivid memories of D-Day and his service in WWII https://t.co/wJjkRRcIfn",0,Husband. Father. Lawyer at @jerseylegal. Founder/Editor: @SaveJersey. Blocked by @CoryBooker. Keep your pronouns to yourself. RT ≠ endorsement. Opinions = mine!,True,7496,1,[],0,None
1387490663848157193,WJumani,2021-04-28 19:35:27,"A human consumes about 559 liters, Pure Oxygen per Day. Average cost of 2.7 liters portable Oxygen cylinder is Rs.6500. So we consume oxygen worth 13 lakh per day without thinking ALLAH.
فَبِأَيِّ آلَاءِ رَبِّكُمَا تُكَذِّبَانِ

 #فروغ_سخن #محبت_مافیا #Covid #محفل_سُخن #گدازلمحے https://t.co/esqBzoumro",0,"💞 Life is risky, love is dangerous...but both are Worth it!💞Rts not endorcements! Views expressed are only mine! #IBAian #Fun #Social
 💞#محفل_سخن",False,9936,1,[],0,None
1387490663764307974,SimonHaydonx,2021-04-28 19:35:27,#PMQs Johnson has been reduced to a wobbling blob of frothing lying scum,0,,False,556,1,['PMQs'],0,None
1387490663692783621,UntilIcanthink,2021-04-28 19:35:27,"@halftwottered @InsideJobby @UntilIcanthink @Flyck66 News week. Com doing some utter garbage now too. 

Try to shock us with 117 deaths per hour from COVID when over 1,000 die anyway each hour..... the agenda is real here... https://t.co/sCFrCpTB9i",0,"Don't bother to follow me, I will piss you off eventually.",False,900,1,[],0,None
1387490663185457156,BrianAmbler2,2021-04-28 19:35:27,"Latest poll - despite abusive allegations of sleaze by Liebour, all the other nasty parties and MSM, Boris surges and Starmer sinks yet further in voting intentions. Electors clearly feel their real concerns are still in safe hands with a Conservative gov
https://t.co/oVwTDeRmvH",0,"Brexiteer, no woke please. Believe in free trade & free speech. Wolves fan. Watch F1, Football, Rugby Union & Golf. Let's make Britain great again.",False,1614,1,[],0,None
1387490663160172545,rabecah,2021-04-28 19:35:27,"Steven Mnuchin funneled $450B of PPP Covid relief loans, gave millions to himself, Kushner, Devin Nunes, Betsy DeVos, Joel Osteen, Kanye West, Tom Brady, $334K to Moscow Mitch’s wife Elaine Chao. GQPers had a $1.5T tax scam. Suddenly they care about costs. Return that $ and STFU.",0,Cali Marching Great Grandma#ImpeachTrump#BlueTsunami#BidenHarris2020,False,942,1,[],0,None
1387490663009189891,TSubasLawVIII,2021-04-28 19:35:27,"JUST IN - Vaccine passports are officially outlawed in Florida now, the bill passed 76-40.",0,"Socially and Fiscally Conservative, Traditionalist, MGTOW 

Pronouns: Racist/Sexist/Fascist",False,9,1,[],0,None
1387490662854049792,Mikebespeckled,2021-04-28 19:35:27,"Slovakia’s drug regulator previously rejected a batch of Sputnik V for being substantively different than the batches reported in Lancet. The EMA has also said they have insufficient safety and QC data to authorize it in the EU.
 https://t.co/NfDt5HEc0b",0,"Political science major and political nerd. Pats fan, passionate, and pragmatist.",False,232,1,[],0,None
1387490662820589569,Hans_Besemans,2021-04-28 19:35:27,JUST IN - Vaccine passports are now officially banned in Florida — the bill passed 76-40.,0,"Vijand van hypocrisie. De galg voor corrupte politici. Onderwijs gericht op de toekomst. Op naar een directe democratie! Ruw en ongecensureerd! Доверяй, но пров",False,1208,1,[],0,None
1387490662787043328,2017rockwood,2021-04-28 19:35:26,"Wearing A Mask While Outside To Stop The Spread Of COVID-19 Is Like Wearing A Garland Of Garlic In The Day Time To Ward Off Vampires. 
🙂 👍",0,"I say this with peace and love; once this covid fog lifts and we get back to some normality, I’ll most likely unfollow many of you",False,367,1,[],0,None
1387490662623285250,NrndraShah,2021-04-28 19:35:26,"Delhi records 368 COVID-19 deaths; around 26,000 cases with positivity rate of 31.76 per cent: Health bulletin",0,Hate Hitler,False,335,1,[],0,None
1387490662556241924,Annebrito22,2021-04-28 19:35:26,"If you feel like you're hearing more about COVID-19 vaccine side-effects lately, you're not alone. 
Here are answers to some of your questions. https://t.co/tIc0uyA9d8",0,Foodie. Amante de los animales y la naturaleza. HAKUNA MATATA #ProudTiger #ProudAggie #HeforShe,False,320,1,[],0,None
1387490662354915337,realfafguy,2021-04-28 19:35:26,"JUST IN - Vaccine passports are officially outlawed in Florida now, the bill passed 76-40.",0,Professional Twitter Professional | permanently tired | $DOGE and Dolly | geopolitics,False,237,1,[],0,None
1387490662262706176,wabashathletics,2021-04-28 19:35:26,"Two more days until shot two! Students, don’t forget to come to Chadwick Court during your scheduled appointment to get your dose of the Pfizer vaccine.

Let’s roll up our sleeves, be #AllforOneWabash and #BashCOVID! 💪 https://t.co/DSnA7oETZU",0,The official Twitter feed of Wabash College Athletics. Home of the Little Giants.,False,4935,1,[],0,None
1387490662069714945,Chr1stF1r3777,2021-04-28 19:35:26,"@pokimanelol Wait. Woah. You're getting the divoC xaV? Don't! That'll fuck you up! Seriously, there are videos out there that show people having serious problems with any of those jabs. Girls as young as 9 are having their periods from being near with other women who got the jab.",0,Guys just wanna have fun...,False,1,1,[],0,None
1387490661818159106,gaffman54,2021-04-28 19:35:26,At last - Johnson tells the truth about the corruption allegations he faces “The people of this country have the chance to make up their own minds on May 6” You bet. Send #BorisJohnson a clear message next Thursday - don’t vote Conservative.,0,"Tall, tall guy, whimsical lol",False,33,1,[],0,None
1387490661402701827,mikey_osmond,2021-04-28 19:35:26,@RaveenTheDream I work in HR and I said this was going to happen months ago. Employees have realized these companies are trash and don’t care about them. Also covid woke people up and made them appreciate life more and not want to spend it at jobs they hate and that undervalue them.,0,Avid wrestling fan and webhost: https://t.co/nySGfEvTLp,False,2061,1,[],0,None
1387490661188972544,grahamweston77,2021-04-28 19:35:26,"Boris Johnson says that going into Lockdown 3 was an incredibly tough decision.

It might have been easier if he had attended the first 5 COBRA meetings and went into Lockdown 1 sooner. Dither and delay let the virus spread.
#PMQs",0,,False,147,1,[],0,None
1387490660807176194,Dr_Sid16,2021-04-28 19:35:26,"@ippatel please help below family, all four members are infected with COVID, need urgent care..

Devendra sharma (advocate )age 60+
City : Shamli UP
Contact: 9923054116

Please help🙏",0,"Love real life heroes....😎
MSDian Forever 😍
A VK admirer
Chennai Super Kings is love",False,259,1,[],0,None
1387490660777824261,Aks44948388,2021-04-28 19:35:26,@shekharsuman7 People are dying not bcz of covid but bcz of unavailability of hospital beds and oxygen..we heard in news that oxygen cylinder are importing but where are these oxygen are going...I think India has worst medical facilities now everyone came to know...there is no proper planning,0,,False,6,1,[],0,None
1387490660765339648,MAGA_Patriot21,2021-04-28 19:35:26,JUST IN - Vaccine passports are now officially banned in Florida — the bill passed 76-40. @disclosetv,0,"I am not a bot! Patriot, loves God, America, Constitution. Trump2020. Backup acct @IsHereTheStorm. telegram MAGA_Patriot21 ❌",False,803,1,[],0,None
1387490660723343362,zapplepie2020,2021-04-28 19:35:26,This person is currently leading COVID-19 conference calls. https://t.co/NbK2fBpeP6,0,Trees can be cool.,False,30,1,[],0,None
1387490660568215554,AHSWIBC,2021-04-28 19:35:26,Hoosiers could see herd immunity later this year.  https://t.co/JKas800tpC https://t.co/RlflIjBoae,0,This is the page for all the things I talk about on WIBC-FM!,False,227,1,[],0,None
1387490660526264325,ReagentTroika,2021-04-28 19:35:26,"Me, waiting outside my friends house for their vaccine inoculation to complete https://t.co/ZFi9Ax2mAR",0,Marshall 'Reagent' Stoikos | Bona Fide Bobsky (Bobcat/husky) | he/they | Bio Major | Oldies Junkie | Space Cowboy | Icon:@Scrawnygrandpa | Banner:@Ronkeyroo,False,1675,1,[],0,None
1387490660282949635,grizzly712,2021-04-28 19:35:26,"Today is the first time I have seen the BBC News cut short a Coronavirus press briefing. This is an improtant briefing for the people of the UK so why would they do it? 

Is it because Matt Hancock rightly gave Kuenssberg's question about Boris's flat short shrift? I'm disgusted.",0,Lifelong optimist. All lives matter. Don't bother me if you're a Lefty/Lib Dem/FBPE or PC. Can't be doing with any of that.,False,2510,1,[],0,None
1387490660031373314,Thisisingleton,2021-04-28 19:35:26,"If you've got #Covid symptoms, government run testing sites are at these locations in the next few days.

#Harrogate
#Scarborough
#Northallerton
#Selby
#Skipton
#Malton
#Catterick
#Leyburn
#Easingwold
#SherburnInElmet
#Stokesley
#Richmond

More info ⬇️
https://t.co/BUliOSY5LT https://t.co/GnnUcjaLAx",0,"Ingleton is a great place to live, enjoy a holiday or day out. Lots to see & do within walking distance or short drive. North Yorks, close to Lancs/Cumbria.",False,2905,1,"['Covid', 'Harrogate']",0,None
1387490659716657154,atanveer0007,2021-04-28 19:35:26,"Trinamool Candidate Dies Of Covid, Wife Accuses Election Body Of Murder https://t.co/hT6mQ2vkxM",0,,False,129,1,[],0,None
1387490659641094146,northlorealexis,2021-04-28 19:35:26,"Hi there 30+ lower mainland folks. If you work from home and are in a position where you have minimal contact with the public, please don’t go get in line for a vaccine and prevent essential workers from getting vaccinated first.

Thank you.",0,She/Her. Settler. Bipolar funny girl. Storyteller. Acclaimed sea creature. Mental health. Fair Housing. Conservation. Mother of Dogs.,False,89,1,[],0,None
1387490659385421824,shufflepaw,2021-04-28 19:35:26,Marking International Workers’ Memorial Day and remembering all those who have lost their lives at work. Particularly poignant this year as we mourn those lost to Covid. #IWMD https://t.co/eIJvEnEuz7,0,"Retired from Education (under 65) Still  here, working on Plan B ( # indyref)Retweets are not necessarily endorsements.",False,1937,1,[],0,None
1387490659288895492,fenixfoundation,2021-04-28 19:35:26,"No Spring Break surge in COVID-19 cases in Cobb, Douglas counties...👏🏾👏🏾👏🏾

(Via AJC News) https://t.co/Lbtpb1D1Gl",0,...advocate...,False,699,1,[],0,None
1387490659209199616,Cat_Von_Bee,2021-04-28 19:35:26,"Ian Blackford: ""The BBC and ITV have multiple sources who are willing to confirm under oath that the Prime Minister said he was willing to let the bodies pile up. Are you a liar, Prime Minister? ""

Long silence from Johnson before he replies. 

My god. That was powerful.",0,Applause 👏,False,333,1,[],0,None
1387490659028844548,Ted74478017,2021-04-28 19:35:26,"@airercode500 Precisely. TIL the Oxford and Pfizer shots also reduce transmission from between 38% and 49%. That’s on top of the reduced risk of a vaccinated person developing symptomatic infection in the first place, which is around 60 to 65% - four weeks after one dose of either vaccine.",0,🤷🏼‍♂️,False,0,1,[],0,None
1387490658986905606,CBrown52791704,2021-04-28 19:35:26,"Since having this virus (NOT the jab) I've had two earaches, headaches daily, runny nose, burning sensation when I sniff and tinnitus. If that's just from the virus, I'm bloody well not having the jabby thing 😱",0,"Never thought I’d see my country come to this! Stop masks, testing and jabbing! Its all a hoax.",False,411,1,[],0,None
1387490658965803016,Jelli_Rasputin,2021-04-28 19:35:26,"Hahaha. They're trying to cancel @joerogan for expressing an opinion about whether young, healthy people should take the vaccine. Hahaha.",0,Just a Dood.,False,444,1,[],0,None
