tweet_id,user,created_on,tweet_text,fav_count,user_description,user_verified,user_follower_count,is_retweet,hashtags
1387491733559156736,JavaJoe80540578,2021-04-28 19:39:42,@dgschell @KIRO7Seattle Problem is college students aren’t children. They are adults. Can you show me vac requirements for college before covid?,0,,False,5,0,[]
1387491732758188034,SMBWhitney,2021-04-28 19:39:42,"@XyL0nJaY Apr 28, 21 ""Fully vaccinated seniors are 94 percent less likely to be hospitalized with covid-19
CDC’s real-world findings provide reassurance about Pfizer-BioNTech, Moderna vaccine effectiveness in the highest-risk age group""

https://t.co/RvFQnliVyI https://t.co/wG9skb3oGJ",0,"Passionate about Being, Love, Respect, Truth, Honor, Oneness, & Our Freedoms. #TeamPatriot #PAMFAM
Intuitive Knowing, Heart, Intellect. Madly in Love w Love",False,3271,0,[]
1387491733785563138,SrkDeepu99,2021-04-28 19:39:42,@HimeshMankad After Covid pandemic ends  #Mannat ke bahar ✨✨..,0,"Die Hard #ShahRukhKhan fan😎 | #Deepika(deepu)❤️ | #KingKohli🔥 #ShinchanLover🤪..

Want to be a #comedian...",False,909,0,['Mannat']
1387491733722832901,Karen55266745,2021-04-28 19:39:42,@Jim_Jordan Exactly why people are not taking the vaccine - according to Biden blah blah blah,0,Closed previous account - felt the left's hate was too much - now just stop by to confirm nothing has changed.,False,2,0,[]
1387491734037442561,James67630511,2021-04-28 19:39:42,"Remember as you read the new, bombshell New York Times Cuomo nursing home investigation that President Biden and VP Harris are ignoring the weekly COVID calls with governors, and instead allowing Andrew Cuomo to lead them.

They know what he did. And yet.

https://t.co/vvBCDdkl1y",0,,False,36,1,[]
1387491734066663424,cacameronGOP,2021-04-28 19:39:42,"It appears that, once again, Florida has escaped the inescapable doom. The trifecta of the Super Bowl, snowbird onslaught from Covid surge states, and spring break was certainly going to ravage the state. I’m sure the doomsday forecasters will revisit their predictions. https://t.co/PsTxd2H25l",0,"'Amerikan Nerdy Dog Neo Con' Republican in exile, Very Proud Globalist, A classical neoliberal neoconservatarian, Nerd, radical, brogrammer, austerity monger.",False,1431,1,[]
1387491734142308355,Spiritu17380855,2021-04-28 19:39:42,"JUST IN - Vaccine passports are officially outlawed in Florida now, the bill passed 76-40.",0,One World One People,False,316,1,[]
1387491734221778944,Mareppa_nm,2021-04-28 19:39:42,Good to know that Indian researched and Indian made vaccine is working well https://t.co/nfRc4P9l6w,0,Precision is elegance.,False,1,1,[]
1387491734452584449,pyroman1ac,2021-04-28 19:39:42,"The United States is now averaging 676 deaths per day from coronavirus, the lowest seven-day average since July 10 (!), according to data from @CNN and Johns Hopkins University.",0,Havin' a good time. #OneWorld #NFL #BritishRock #Cinema #BlackLivesMatter,False,5892,1,[]
1387491734540546057,bhavna_kumar,2021-04-28 19:39:42,"Twitter has removed 52 posts related to coronavirus following orders from the Modi  government

The majority of these tweets were critical about the way the central government is handling the second wave of coronavirus
https://t.co/pzGSwmHAuf",0,,False,250,1,[]
1387491734846951425,anthonygyamfi11,2021-04-28 19:39:42,"Question: I followed the advice of public-health officials who urged us to take the first available COVID-19 vaccine. But what about my second dose? 

https://t.co/4zFCnfgdGC https://t.co/e711jCXATo",0,,False,185,1,[]
1387491735144697857,PaulWebWebby,2021-04-28 19:39:42,"Covid restrictions. Collateral damage. 
1 year on:

▪️500,000 more kids with mental health issues
▪️4.7m people on NHS waiting lists
▪️100,000 home repossessions
▪️700,000 driven into poverty
▪️906,000 businesses at risk of failure

All of which barely get mentioned by our media.",0,"Sports, music & family. Realism over emotion. Hates bureaucracy, loves Tibetan Terriers.",False,53,1,[]
1387491735157108737,KaustubhMehta97,2021-04-28 19:39:42,What is happening @ArvindKejriwal?,0,"Law, politics & policy. Aspiring author. Legal columnist for FLAIR TALK, a magazine of the All India Reporter. Usual caveats.",False,342,0,[]
1387491735002046465,AntoinMadra,2021-04-28 19:39:42,"Of all Boris Johnson's crimes, I honestly think letting 130,000 people die was a bit worse than getting his flat really badly decorated, but whatever brings him down, I guess",0,Níos mó Blacks. Tuilleadh Gaeilge. Madraí Níos Mó. More blacks more Irish more dogs,False,1609,1,[]
1387491735182331905,goodonyeah,2021-04-28 19:39:42,"""The only way to create equitable access is to declare Covid-19 vaccines a global public good."" Pls read &amp; share this persuasive oped that lays out a set of steps that @WhiteHouse must take to aid #India, by @Chicks_Balances &amp; @suchitrav via @thenation: https://t.co/ls9oQixhkB",0,"Living vicariously through myself!!! I have friends in spite of myself. Passionate about Poetry , History ,Photography and Fitness.",False,169,1,[]
1387491735345893382,legalvotecount,2021-04-28 19:39:42,"Why was an emergency response drill held on September 18, 2019 for a new coronavirus infection at the Wuhan airport? Why coronavirus when others virus outbreaks like influenza H7N9 had just occurred or any other more common or dangerous virus?

#CCPVirus 
https://t.co/HQbmE3fi4X",0,Love Australia!,False,402,1,[]
1387491735190704128,kyash987,2021-04-28 19:39:42,"People's money was given to vaccine companies to develop Covid vaccines. 

Now, GOI will make same people pay the highest price in the world for these vaccines.

Once again, the failed ‘system’ fails our citizens for Modi-mitrs’ profit. https://t.co/3TELXqmZwK",0,,False,13,1,[]
1387491735408885769,GyanAbout,2021-04-28 19:39:42,Covid second wave: How High Courts have taken up matters relating to shortage of essential supplies https://t.co/tSIuw4Ksum,0,"About Gyan(AG) is share knowledge about topic like Tech, Business ideas, Wordpress, blogging, Internet, Online business, Marketing, Seo, Social media.",False,15,0,[]
1387491735517995009,TheRealMsAlrad,2021-04-28 19:39:42,"Duh. #boycottlockdowns. #boycottmasks. This “people” is fed up. #virushoax #itstheflu Lockdowns were 'big mistake,' crippled economy and haven't 'done much' to curb COVID-19: Rand Paul
https://t.co/CrzX3Sg60T",0,randomness that's me,False,412,1,"['boycottlockdowns', 'boycottmasks', 'virushoax', 'itstheflu']"
1387491735480176643,nickgreenbean,2021-04-28 19:39:42,"@ntcutter285 @xPreadator316 @h3h3productions Again, it’s not about the main concern. The main concern is stopping Covid entirely. Having mass vaccination means that less spread and lower chance for anyone to die. You’re not being forced and you never have been. You’re being criticized for being selfish",0,Certified Lunchable Tester. My pronouns are he/him. (if the previous statement triggers you uh I often get mistaken for female),False,10,0,[]
1387491735547305984,krispyJPEG,2021-04-28 19:39:42,"the whole covid situation in india is so fucking sick, it actually makes me cry just thinking about it? im sorry if i don't talk much about it because seeing it irl is much worse honestly. non-indians please im begging just rt tweets and donate if u can, one single dollar +",0,"hey lol (he/it) pantstwt , private: @krispyPNG,",False,114,1,[]
1387491735568195588,JamesHedrick20,2021-04-28 19:39:42,"@TG36040720 @TXWomenRESIST @SaintIII @StephenKing 1.  Newsmax?!?!?! 🤣🤣🤣🤣🤣
2.  None of these are clinical trials.
3.  All of these cases were treatments for people who already had COVID-19. Vaccines prevent you from getting it in the first place.
4.  None of the data has been been published in peer-reviewed journals.",0,"Lover of comics, TTRPGs, and all Minnesota sports. SKOL VIKINGS! Gun owner for gun control. #Critter for life. He/Him. #BlackLivesMatter #Resist #FBR",False,887,0,[]
1387491736100892675,happyoye,2021-04-28 19:39:42,"""Today, as graveyards run out of space, we cannot pin it on Modi without a critical self-inventory of the role BJP voters played in this tragic story."" Fuck Bhakts, all of them. 
https://t.co/8BCTHat1YD writes @VidyaKrishnan",0,"Bhakts & Brahmin supremacists stay away

Cannot follow new people (Twitter limit of 5K reached 🙄) ... sorry, can’t follow back for now 😥",False,1577,1,[]
1387491736193282055,Janie_175,2021-04-28 19:39:42,Just imagine if MSM applied the same energy and time covering Labour's widespread corruption in Liverpool as they have with Boris Johnson's curtains.,0,"Conservative - 
Voted to leave - 
Proud of our United Kingdom -  Vegetarian  -
I will not suffer fools (gladly or otherwise) - views are my own. No DM's",False,940,1,[]
1387491736323297285,PeelIWG,2021-04-28 19:39:42,"If you feel like you're hearing more about COVID-19 vaccine side-effects lately, you're not alone. 
Here are answers to some of your questions. https://t.co/tIc0uyA9d8",0,"ONIWG member group serving Peel Region & surrounding areas. Tweets regarding Workers Comp, Health & Safety, Injured Worker & Community Issues.",False,886,1,[]
1387491736142848001,samwitwicki4,2021-04-28 19:39:42,This is tonight at 6pm MT / 5pm PT / 8pm ET! #ThisIsOurShotCA @thisisourshotca,0,🤔,False,408,1,['ThisIsOurShotCA']
1387491736742547457,rihan_rshs,2021-04-28 19:39:43,"Popular Front Udupi district members performing final rites of Covid victim at sasthana.
#PFICovidService #COVID19 #CovidIndia #COVIDEmergency2021 https://t.co/7gAOyPuWXs",0,Naya Caravan : Naya Hindusthan,False,7,1,"['PFICovidService', 'COVID19']"
1387491736570667013,BiomedJ,2021-04-28 19:39:43,"US health officials said are directing drugstores &amp; grocery-store pharmacies to offer 2nd doses of #COVID19 vaccines to people who received their 1st shot from a different provider

https://t.co/9sY8NR5eHy",0,"Publishing in all fields of clinical & biomedical sciences.
Open access. Free for authors & readers

curated by: @ojcius
https://t.co/RqiKpsYyGx",False,12739,0,['COVID19']
1387491736897921025,evolvedpeasant,2021-04-28 19:39:43,"Tory Douglas Ross there on BBC Reporting Scotland declaring 'I am the leader of the Tories north of the border'. And that was it. No further pressing for reaction to the increasing pressure on his party's boss, Boris Johnson. Just a quick statement &amp; that's that. BBC is a sham",0,"""I am committed to the national independence of Scotland, a social-democratic form of governance and a written constitution to enshrine equal rights for all.""",False,3191,1,[]
1387491737086611461,nulasuchet,2021-04-28 19:39:43,"@lewis_goodall Starmer obviously now has the evidence, I think that was very evident from his response to Johnson's answer.",0,My new book ‘The Longest Farewell’ - dementia & me - is on 2nd reprint! order here https://www.amazon.co.uk/Longest-Farewell-Nula-Suchet/dp/1781725187,False,7291,1,[]
1387491737602494476,angelswack77,2021-04-28 19:39:43,"1/ Today (April 28, 2021), Ford govt issued an “emergency order” empowering hospitals to move patients to LTC without consent. This is a repeat of govt errors from March 2020 wherein Covid+ patients were moved from hospitals to LTC homes and led to mass LTC Covid outbreaks/deaths",0,Proud Canadian that's appalled at the Meglomaniac running our country into the shitter. Opinions are my own. Parler @angelswack77 #TrudeauMustGo No DM's please.,False,2040,1,[]
1387491737392848905,jadesharp1992,2021-04-28 19:39:43,Snape was the go-to person for potions so this does make sense… https://t.co/ot1d1KwuZu,0,"My name is jade, i'm 28 years old. Part of the #McElderryMassive for life! Don't stop believing in your ambitions!",False,1847,1,[]
1387491737602514946,Molisenetwork,2021-04-28 19:39:43,Hey check this out https://t.co/CmT8wh946e,0,http://www.molisenetwork.net,False,465,0,[]
1387491737569042438,quant_street,2021-04-28 19:39:43,"contrary to popular belief, healthcare is worst affected sector among services due to delays in prioritization of covid patients and weaknesses such as dentistry.. #quantstreet https://t.co/2CYuW5GhhF",0,All about quantitative investing trends and whispers on the Quant Street!!,False,4,0,[]
1387491738097524742,KellyAuCoin77,2021-04-28 19:39:43,No but that smartphone we all carry with us every day does.,0,'Dollar' Bill @SHO_Billions • Pastor Tim @TheAmericansFX • @TrailBlazers fanatic • #Feminist • #BlackLivesMatter • #TypoKing,True,28893,1,[]
1387491738252627969,CovGlobal,2021-04-28 19:39:43,India coronavirus: Man charged over oxygen SOS for dying grandfather | BBC News https://t.co/ZoS5yzRjfJ,0,,False,29,1,[]
1387491738172805126,nilustweet,2021-04-28 19:39:43,India's Covid Crisis: How to Help Victims and Frontline Workers - The New York Times https://t.co/01hySSnOEj,0,"✨ || Illustrator || she/her || Anime & Animation lover || #BTS_ARMY for life 💜 ♒ 
 Email; cutieniloufer@gmail.com ✨
Ko-Fi; http://ko-fi.com/nilu_artsy_d",False,461,1,[]
1387491738252726272,IndianH95874326,2021-04-28 19:39:43,"Those interested in certain critical and missing facts in the current discourse on Covid, O2 deficit induced deaths, emotion in the judiciary, uproar in the media may read...Covid: Missing facts , misdirected discourse - The New Indian Express https://t.co/SgXwBl7THp",0,"Jai Shri Ram. धर्मो रक्षति रक्षितः  proud Hindu, Love my country. Not a bhakt.",False,2,1,[]
1387491738336567298,clarkXCii,2021-04-28 19:39:43,"Wow bro that’s crazy, I just saw a screenshot of my Snapchat best friends list at the start of COVID and not a single one of them is on it now",0,11.7k earned 1 x fncs grands 3 x DH finals following everyone back till I hit 300 follows,False,27,0,[]
1387491738650955777,RashmiTrivedi9,2021-04-28 19:39:43,"This is why we call Russia a ""time-tested friend."" No megaphone diplomacy, no bragging, no purple prose, no lobbyists.Actions speak for themselves. Production of 850 million does of Sputnik V makes Russian vaccine India's first line of defence against Covid-19. As simple as that.",0,"Die hard fan of Modiji, Executive leader Heading Technology QA Department, Transformation Champion, Seasoned public speaker, passionate learner  Bhagva jivi",False,3899,1,[]
1387491738525241345,lllmakaylalll,2021-04-28 19:39:43,@braylizzle Technically Flint does have clean water but the residents don’t trust it after years of being lied to https://t.co/wFrmEXGQPV,0,TXST I 22 I Antonio,False,71,0,[]
1387491738110005254,ayebow,2021-04-28 19:39:43,Bounce back vaccine 💉 &amp; lets back to real life 💜 https://t.co/KS9TzBpj4B https://t.co/lc0ZoSgIB6,0,"independent freelance Pro Makeup Artist / Beauty Director, commercial, editorial, runway, short film, music promo, celeb etc",False,146,0,[]
1387491738894299144,Channel8ABC,2021-04-28 19:39:43,You can now walk in and get a free COVID-19 vaccine at any Hy-Vee pharmacy.  https://t.co/eRcM9Efh07,0,"Official Twitter account for Nebraska's Trusted News Source. Keeping track of the latest in breaking news, weather and sports.",True,31416,0,[]
1387491738948980739,Rodoflondon,2021-04-28 19:39:43,Grant shapps confirms today this tweet is 100% correct. Twatter calls the government misleading.,0,"Under the oven is good.

We will takeover soon.",False,387,0,[]
1387491739687133192,davidlight33,2021-04-28 19:39:43,"🇬🇧🤬💔

Boris Johnson ~ less Churchill, more dunghill?

#pmqs #wato #ToryLies #flatgate #Dysongate #CrimeMinister #Brexitlies #arcuri #Greensillscandal #Covid #CarrieAntoinette https://t.co/sZBFwdqitM",0,Southampton fc Fan ( media and arts ) TACT Representative for Winchester City Council Tenants.,False,4113,1,"['pmqs', 'wato', 'ToryLies', 'flatgate', 'Dysongate', 'CrimeMinister']"
1387491739905232898,ChrisCooks9,2021-04-28 19:39:43,"If @BorisJohnson has an ounce of integrity he will authorise a independent judge to decide. We know he won't though.
#majorsleaze
#ToryCorruption",0,"Former Chef, retired Software Developer. Loves France and Germany, WW2 history esp Normandy 44 , Berlin 45. #ProEU, #IndependentCompany member, @WW2TV patreon",False,105,0,[]
1387491740244971521,kopite1963,2021-04-28 19:39:43,"PMQs  Starmer’s ominous warning to Johnson : “There will be more on this, believe you me”. He knows something that we don’t. Whatever  it is, it must come out before 6 May.",0,#RejoinEU  @Liverpoool4EU. #Kopites4EU #ResignJohnson #ToriesHaveFailedTheNation #GTTO,False,10672,1,[]
1387491740202926083,the_kinkeeper,2021-04-28 19:39:43,"JUST IN - Vaccine passports are officially outlawed in Florida now, the bill passed 76-40.",0,Protector. Wifey. Momma. Nurse. Nutrient nut. Loving life.,False,143,1,[]
1387491740454694914,swelllife1,2021-04-28 19:39:43,@GovLarryHogan I’ll just leave this here.  https://t.co/rGkDXntHwY,0,Life can be good. Don’t let anyone tell you otherwise. I❤️America🇺🇸,False,51,0,[]
1387491740551192579,TanishaGajbhiye,2021-04-28 19:39:43,"He was a Hero my friend who must be so proud of her daughter. He will always be your guiding Angel. Stay strong @BDUTT ,💔",0,"#MSDhoni   #Selenagomez
 #Abhinavshukla  #Justinbieber",False,101,1,[]
1387491740966260739,rudraakshB,2021-04-28 19:39:44,"Slovakia’s drug regulator previously rejected a batch of Sputnik V for being substantively different than the batches reported in Lancet. The EMA has also said they have insufficient safety and QC data to authorize it in the EU.
 https://t.co/NfDt5HEc0b",0,"The best compliment I've received: BYE BYE TROT! 
Video Games, Esports and Politics|
Tweets are my own",False,147,1,[]
1387491740857380864,LWhitson16,2021-04-28 19:39:44,@LiamFox @HouseofCommons @theSNP I'd urge you also to look at why an SNP MP managed to receive maximum covid funding for his comedy clubs while other businesses with a similar profile were unable to get any funding at all despite being in a similar position.,0,SNP ARE NOT SCOTLAND  VOTE THEM OUT.,False,2485,1,[]
1387491740941049858,snailsuperfan,2021-04-28 19:39:44,"it won’t matter if every single american is fully vaccinated against COVID-19, if the global patent isn’t lifted and if countries like the united states do not begin largely distributing their vaccines worldwide to other struggling nations, this virus will continue to mutate.",0,lizard person trapped inside sickeningly gorgeous fleshsuit just trying to party,False,67,1,[]
1387491740974604294,Meesh41787247,2021-04-28 19:39:44,@prisoner1968 @Andy_In_The_UK @BorisJohnson Professor Sir John Bell (Oxford Vaccine) talking to Channel 4 News - Freudian slip? https://t.co/D4upnaMkQH,0,"HAPPY FOREVER TRUMPER! I love my family, God and country! I’m not a racist and I back the blue🇺🇸Trump is still my President🇺🇸",False,112,1,[]
1387491741373247488,EvansMichaelJ,2021-04-28 19:39:44,"Fully vaccinated adults 65 years and older were 94% less likely to be hospitalized with COVID-19 than people of the same age who weren't vaccinated, new CDC data shows. https://t.co/KI0MHPB0Mf",0,"Defending the Constitution, one tweet at a time. #Lawyer, #SocialMediaConsultant, #PoliticalMessaging, #InformationWarfare, #Resistance, #Entrepreneur, #Writer",False,2373,1,[]
1387491741234827264,Drmakersmike,2021-04-28 19:39:44,"By July 2020, Cuomo knew 9,739 nursing home residents died in NY - or approximately 35% of all NY COVID deaths. He suppressed that info, instead claiming it was 21%. He continued suppressing it for months, during book tour. Stunning new NYT investigation: https://t.co/cRtFl4O3ga",0,Pssstt/Pffftt| I identify as a banana peel,False,133,1,[]
1387491741159280649,ShyCybertruck,2021-04-28 19:39:44,@kidtransformers @CyberFitzy @Elisabe09456260 @Dami_Kolz09 There you go,0,"Goes quiet vroom, strong and independent, and fancy ofc, eco and all 💯👑🐣 Don’t panic 👩🏼‍💻🧋I just like the attention... to detail.",False,892,0,[]
1387491741196898306,CarlaCulver,2021-04-28 19:39:44,I make them get away from me,0,,False,227,0,[]
1387491741410816004,geezyloueezy,2021-04-28 19:39:44,"Fully vaccinated adults 65 years and older were 94% less likely to be hospitalized with COVID-19 than people of the same age who weren't vaccinated, new CDC data shows. https://t.co/KI0MHPB0Mf",0,"Lover of love, laughter, football,  food, film, wit, wine, craft beer, chocolate, politics, yoga & golf. Conundrum creator, lawyer, happy wife, loving  mom.",False,909,1,[]
1387491741410811908,amrendrasinghk,2021-04-28 19:39:44,Canada To Provide $10 Million To India For Fight Against Covid. But Via Red Cross and not PM Care Fund. They know Chowkidar Chor hai,0,,False,574,1,[]
1387491741662646274,ChacoNapoleon,2021-04-28 19:39:44,"@GovMLG @NMDOH @NMHSD https://t.co/nTTgwmVNSN

I did this.",0,🦅MAGAmerican Indian Naabeehó USMCVet⚔️friend of Israel 🇮🇱  #IndianCountry 🚫Blocked by tribal @NNPrezNez -So Be It,False,2499,0,[]
1387491741880696834,CapodilupoJerry,2021-04-28 19:39:44,"Miami School Says It Won't Employ Vaccinated Teachers, Citing Debunked COVID Myths https://t.co/bIDpasIBwx",0,"Italian Catholic, B.S. Psychology.....M.Ed. Counseling Psychology...Targeted Individual and I know all about Operation ""Soul Catcher.""",False,63,0,[]
1387491742044327943,keith33436417,2021-04-28 19:39:44,"✅ Wallpaper: £840 a roll
✅ A Baby Bear sofa: £9,800
✅ A Lilly Drum table: £3,000
✅ An armchair: £5,900

❗️Boris Johnson’s last scrap of integrity: £58,000 https://t.co/RBKrx84EiU",0,Once was a hopeless romantic,False,147,1,[]
1387491741935210497,SpanishDan1,2021-04-28 19:39:44,"They really do think the rules are for everyone else, never for them #MajorSleaze",0,Brexit is just wrong-Tories are lying opportunists.Searching for social democrats-tweet me if you see any..,False,15143,1,['MajorSleaze']
1387491741909934083,gurujeeGayabh,2021-04-28 19:39:44,Cool India response to China's Covid helping hand - Asia Times https://t.co/jhJJ2IBknF,0,I could trade without knowing the name of the market #FutureOptionTrade #TeamMandir🚩 #Shiva #RoyalEnfieldFan,False,869,1,[]
1387491741905965059,aniaZed9,2021-04-28 19:39:44,"@VaxHuntersCan Is it just me but is this not CRACKERS, it be checking #Twitter to line up for a life saving vaccine? WTF @fordnation @JohnTory",0,,False,32,0,['Twitter']
1387491741977153539,TorekFarhadi,2021-04-28 19:39:44,White House considering intellectual property waiver for COVID-19 vaccines https://t.co/IaGcDw2uhp,0,"Finance for Dev| Writing History as we Speak | Standing Against Corruption | Improving Lives.

Guest #BBC,#NPR,#ToloNews, #Atn #TRTWorldnow words #Foreignpolicy",False,2013,0,[]
1387491742073643008,KILLHALLIEDEAD,2021-04-28 19:39:44,Joe Rogan the guy who’s first job was forcing people to eat cockroaches told me that covid is no big deal and I believe him,0,my heart beats in blast beats,False,949,1,[]
1387491742660718607,meksmith,2021-04-28 19:39:44,"Johnson and Johnson doses, on arrival, will go to Banff and Wood Buffalo. Reversal from messaging over the past few days, though Hinshaw did say yesterday targeted immunization was on the table as a possibility. #COVID19AB https://t.co/plJMPDPoqs",0,City hall reporter @calgaryherald/@calgarysun. Formerly @thestarcalgary (RIP). Traitorous Edmontonian. Blunt. She/her. DM 4 Signal. masmith@postmedia.com #yyccc,True,5166,1,[]
1387491742706974726,Haleemah67,2021-04-28 19:39:44,"Salam! 💜
Me and my family are fundraising to help raise money for widows who have been affected by the coronavirus in India. 

In this month where we are privileged enough to eat anything at iftaar, please donate as little as £2 to the less fortunate. 

https://t.co/XYI50hsYOl",0,https://gofund.me/5b27f013,False,2339,1,[]
1387491742807695362,Theresa71236333,2021-04-28 19:39:44,"JUST IN - Vaccine passports are officially outlawed in Florida now, the bill passed 76-40.",0,"Vice President of Roofing Company. I have 2 dogs Rambo and Whitney. We all love President Trump! Don’t blame me, I voted for Trump 🇺🇸",False,148,1,[]
1387491742023397378,HeidiKidder,2021-04-28 19:39:44,"In January I gave my mom Covid, she recovered in less than a week. 
Today, she is on day two at the hospital because of an infection in her finger/hand.
Wtf Kathleen. 
(She’s doing okay though, here’s a picture of her trying to put her hair up with he left hand) https://t.co/80gQjlSZIB",0,• 23 • Bi • ♓️ • Rip Mac • DC🖤,False,484,0,[]
1387491743071752192,sanjaytirdiya,2021-04-28 19:39:44,"#COVIDー19 #CoronaWarriors

Another Frontline Worker Dies Of COVID, 5-Month Pregnant Doctor Succumbs To The Virus

The doctor, identified as Maha Basheer, a native of Kozhikode was under treatment for COVID-19 in Mangalur where she died on Tuesday.

https://t.co/Umg1cSIEjZ",0,"An #individual, never disconnected from others....


परं वैभवं नेतुमेतत् स्वराष्ट्रं ....",False,314,0,"['COVIDー19', 'CoronaWarriors']"
1387491743227162625,JanekirbyPA,2021-04-28 19:39:44,Hospital acquired COVID-19 remains a major problem as it STILL accounts for 15% of COVID hospital patients: https://t.co/Iy22oDwon9 It remains the biggest undiscussed problem in the pandemic to date: a thread.,0,PA Media Health Editor. Coffee addict. All views are my own.,False,4473,1,[]
1387491743466196992,MaverickGracio,2021-04-28 19:39:44,"@MaverickGracio 2020-21 Junior Year 2 Games (Covid) on @Hudl @cibolafootball @CoachRodWill  https://t.co/X8uyRLHTQr #hudl 
@PrepRedzoneNM @SebastianNoel47 @krqesports @JamesDYodice @BrandonCSmith6 @NMPreps @jchester17 @Brandega  @AdamDiehl15",0,"OLB/DE C/O 2022 Cibola HS 6A | 6'4"" 210 lbs | '20-21 All-State OLB/DE | Bench 335 Squat 405 | NCAA ID: | HC: @CoachRodWill",False,188,1,['hudl']
1387491743407345664,matthewlaird,2021-04-28 19:39:44,@garryself Perhaps true. What I'm concerned about in all this is when it comes time to need a vaccine passport to travel internationally BC won't have the records to issue them.,0,tech-geek. former bioinformatics grunt worker. political addict. trying to improve the world around him.,False,646,0,[]
1387491743172489219,AntSeattle,2021-04-28 19:39:44,"@POTUS Please share the United States’ surplus COVID-19 vaccine doses with low-income countries. If the vaccine isn't everywhere, this pandemic isn't going anywhere. #ONEWorld https://t.co/Xh9P4GnsaT @ONEinAmerica",0,Legal & Legislative Analyst; She/Her; Survivor & Rape Kit Reform Advocate; Workers' Rights Advocate; http://www.linkedin.com/in/antoinettebonsignore,False,6835,0,[]
1387491743524868096,Ayjchan,2021-04-28 19:39:44,@cmuratori There are certainly animal studies of the vaccine but I’m out of bandwidth to pull up the data for this.,0,Postdoc at the Broad Institute of MIT and Harvard | my opinions are my own,False,17796,0,[]
1387491743621337093,canada4news,2021-04-28 19:39:44,Alberta lowers age eligibility for vaccine in COVID-19 hot spots https://t.co/iTnKa3VQus,0,"visit our site for news from Canada, world, health, COVID 19, ALL NEWS IN ONE PLACE",False,46,0,[]
1387491743701028864,Hispanfilo1,2021-04-28 19:39:44,"What’s the role of Spanish in the country’s economic, education, foreign relations and immigration policies? https://t.co/VwLcouGlId",0,En defensa de lo hispano.,False,159,1,[]
1387491743642312704,antoniodiasri,2021-04-28 19:39:44,Exclusive: indigenous Americans dying from Covid at twice the rate of white Americans https://t.co/6wDWM7lKm4,0,artist    designer    writer,False,1455,1,[]
1387491743730311177,naeemafzal_,2021-04-28 19:39:44,@PakPMO Agreed however initial purchase has been slow and there is still no clarity on privately purchased Sputnik vaccine.,0,Textile Technologist @Boltonuni & GC Lhr Tech textiles/creora•spandex. Worked at #Target #Dupont #Genencor. Love 🇵🇰 Lets make things better together! RT≠ Endt,False,641,0,[]
1387491743889723393,cryinghyaena,2021-04-28 19:39:44,"Joe Rogan: If you’re 21 and healthy you don’t need the vaccine. Just take your vitamins and workout.

40-year-old guy underwater on an auto loan for a big truck: Damn, that’s me.",0,call me hyena he/him,False,64,1,[]
1387491743436840965,TheTodayShow,2021-04-28 19:39:44,"The deaths of two people in NSW are being investigated to determine whether there is a clear link to the COVID vaccine, which they received days prior. #9Today 

DETAILS: https://t.co/aNxQmIAnxs https://t.co/js537o5z3l",0,Australia's longest running breakfast TV program. Weekdays from 5.30am | Weekends from 7.00am on @Channel9. Tag us using #9Today,True,419927,0,[]
1387491744304963585,al_clone,2021-04-28 19:39:44,"You’re right, it IS hard to prove 100% causality in the case of adverse effects from vaccinations.

You know why? Because since 1986 VACCINE MANUFACTURERS HAVE NOT BEEN LIABLE FOR DAMAGES

The only reason they get caught with other drugs is because PEOPLE CAN SUE THEM",0,carpe diem,False,48,1,[]
1387491744263049216,draggin_knuckle,2021-04-28 19:39:44,"@robineggtexas @margotym @GregAbbott_TX All I’m saying, if it wasn’t for trump, none of these vaccines would even be here. The half alive dude occupying the White House got his shot because of president trump. Biden had absolutely nothing to do with the vaccine distribution. If you’re scared, stay home. Easy as that.",0,Football and Stocks,False,2,0,[]
1387491744250535944,RealFactsVsFake,2021-04-28 19:39:44,"did he vote to impeach trump either the first time or the second time

did he vote for the covid relief bill

is he demanding an investigation into january 6th",0,"Fight Fake with Facts! #News #Politics  Current events #Humor #Military Brat 
Use http://Outline.com for paywalled articles    
 #VetsResistSupportSquadron",False,9662,1,[]
1387491744388829185,reetmann7,2021-04-28 19:39:44,"Dear humanity, I was wondering if covid is the virus on earth or we are.
#JusticeForSumilaRonghanpi https://t.co/P53fEHGGVU",0,,False,26,1,['JusticeForSumilaRonghanpi']
1387491744686645249,Eilonwy24,2021-04-28 19:39:44,"On YouTube, ""we've removed almost a million misleading videos"" in the context of the Covid-19 pandemic, @sundarpichai told @PoppyHarlowCNN today. ""We're all very committed to doing it right.""",0,I have an owner-trained poodle guide.,False,364,1,[]
1387491744879685639,pietrosdjarin,2021-04-28 19:39:44,"India is currently facing an overwhelming COVID-19 surge. Cases have risen at an alarming rate since early March, with a record 352,991 new cases reported on Monday. 

You can actually help as the US. and other countries start providing aid as well. Here’s where you can donate: https://t.co/ZRf8yHzEW4",0,"i love u to the moon, and to saturn | fan account",False,1882,1,[]
1387491743688544258,Umarstar,2021-04-28 19:39:44,"There’s going to be a Char Dham Yatra, guys. Brace yourselves for some heavy duty Covid spread. Because we are like this only. And we watch, helpless, as the scourge scythes through the nation while we pander to majoritarianism",0,"""Not all battles are fought for victory - some are fought to tell the world that someone was there on the battlefield."" - Ravish Kumar, Journalist",False,126,1,[]
